path,source_status,subsystem,include_or_exclude,reason,target_commit,validation
dropin-earth/tests/integration/canopyproof-mrv-graph-pglite.integration.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/integration/canopyproof-nasa-gibs-pglite.integration.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration; deterministic or security validation",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/integration/canopyproof-native-postgres.integration.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/integration/canopyproof-organization-accreditation-pglite.integration.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/integration/canopyproof-organization-lifecycle-pglite.integration.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/integration/canopyproof-postgres-audit.integration.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/integration/canopyproof-project-lifecycle-pglite.integration.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/integration/canopyproof-root-governance-pglite.integration.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/integration/canopyproof-trust-registry-pglite.integration.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/integration/canopyproof-visual-evidence-pglite.integration.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/analytics-insight-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/canopy-state-machine.test.ts,untracked,B satellite-proof,include,deterministic three-layer satellite proof and replay; deterministic or security validation,PENDING_B_SATELLITE_PROOF,pending_clean_replay
dropin-earth/tests/unit/canopyproof-agent-framework.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-audit-attestations.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-audit-export-manifests.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-authorization-binding.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-aws-kms-managed-signature-verifier.test.ts,untracked,F verify-only-security,include,verify-only KMS or edge security and observability boundary; deterministic or security validation,PENDING_F_VERIFY_ONLY_SECURITY,pending_clean_replay
dropin-earth/tests/unit/canopyproof-canonical-project-lifecycle-resolver.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-certificate-transparency.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-challenge-cases.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-ci-workflow.test.ts,untracked,I validation-coverage,include,"canonical trust, governance, proof, audit, or PostgreSQL authority; deterministic or security validation",PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-data-quality.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-database-audit-transparency.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-design-spec.test.ts,tracked_modified,I validation-coverage,include,"canonical trust, governance, proof, audit, or PostgreSQL authority; deterministic or security validation",PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-device-attestation-adapter.test.ts,untracked,G evidence-orchestration,include,device attestation and effective media form one cyclic evidence-orchestration authority boundary,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/unit/canopyproof-early-warning-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-early-warning.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-edge-observability.test.ts,untracked,F verify-only-security,include,verify-only KMS or edge security and observability boundary; deterministic or security validation,PENDING_F_VERIFY_ONLY_SECURITY,pending_clean_replay
dropin-earth/tests/unit/canopyproof-environmental-proof-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-environmental-proof-lifecycle-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-esg-metric-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-esg-reporting-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-esg-reporting.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-evidence-custody-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-evidence-media-authority.test.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration; deterministic or security validation",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/unit/canopyproof-evidence-media-provider-runtime.test.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration; deterministic or security validation",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/unit/canopyproof-evidence-metadata-extractor-adapter.test.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration; deterministic or security validation",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/unit/canopyproof-evidence-metadata-retention-authority.test.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration; deterministic or security validation",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/unit/canopyproof-evidence-network.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-evidence-offline-community-authority.test.ts,untracked,E mobile-sync-authority,include,governed mobile sync and current-authority admission; deterministic or security validation,PENDING_E_MOBILE_SYNC_AUTHORITY,pending_clean_replay
dropin-earth/tests/unit/canopyproof-evidence-registry.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-evidence-review-authority.test.ts,untracked,G evidence-orchestration,include,focused evidence-orchestration validation,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/unit/canopyproof-evidence-verification-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-fiftyone-adapter.test.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration; deterministic or security validation",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/unit/canopyproof-funding-accountability-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-funding-transparency.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-global-command-center-publishing-authority.test.ts,untracked,C global-command-center,include,privacy-minimized global command center authority; deterministic or security validation,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/tests/unit/canopyproof-global-command-center-spatial-disclosure-authority.test.ts,untracked,C global-command-center,include,privacy-minimized global command center authority; deterministic or security validation,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/tests/unit/canopyproof-global-command-center.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-governance.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-identity-authentication.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-identity.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-institutional-reporting.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-memory.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-methodology-governance-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-methodology-registry.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-mobile-evidence-sync.test.ts,untracked,E mobile-sync-authority,include,governed mobile sync and current-authority admission; deterministic or security validation,PENDING_E_MOBILE_SYNC_AUTHORITY,pending_clean_replay
dropin-earth/tests/unit/canopyproof-mobile-evidence-vault.test.ts,untracked,D mobile-evidence-vault,include,encrypted offline evidence vault; deterministic or security validation,PENDING_D_MOBILE_EVIDENCE_VAULT,pending_clean_replay
dropin-earth/tests/unit/canopyproof-mobile-sync-admission.test.ts,untracked,E mobile-sync-authority,include,governed mobile sync and current-authority admission; deterministic or security validation,PENDING_E_MOBILE_SYNC_AUTHORITY,pending_clean_replay
dropin-earth/tests/unit/canopyproof-mrv-graph-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-nasa-gibs-api.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-nasa-gibs-ui.test.ts,untracked,I validation-coverage,include,"cross-authority institutional UI composes trust, evidence, and mobile slices and belongs in final integration",PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-nasa-gibs.test.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration; deterministic or security validation",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/unit/canopyproof-observability-deployment.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-opentelemetry-exporter.test.ts,untracked,F verify-only-security,include,verify-only KMS or edge security and observability boundary; deterministic or security validation,PENDING_F_VERIFY_ONLY_SECURITY,pending_clean_replay
dropin-earth/tests/unit/canopyproof-organization-accreditation-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-organization-lifecycle-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-os-modules.test.ts,untracked,I validation-coverage,include,"canonical trust, governance, proof, audit, or PostgreSQL authority; deterministic or security validation",PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-partner-collaboration.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-point-cloud-mrv.test.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration; deterministic or security validation",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/unit/canopyproof-postgres-advisory-lock.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-production-workflow.test.ts,tracked_modified,X mixed-legacy-product-entrypoint,exclude,tracked file mixes approved CanopyProof work with unrelated Phase 16 product or deployment code; retain committed base,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/canopyproof-project-lifecycle-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-project-registry.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-proof-api.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-proof-challenges.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-proof-engine.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-public-explorer.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-public-records.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-public-transparency-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-resilience-chaos.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-root-governance-authority.test.ts,untracked,H trust-kernel-postgres,include,focused trust-kernel authority validation belongs with the implementation it proves,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/tests/unit/canopyproof-satellite-api.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-satellite-proof.test.ts,untracked,B satellite-proof,include,deterministic three-layer satellite proof and replay; deterministic or security validation,PENDING_B_SATELLITE_PROOF,pending_clean_replay
dropin-earth/tests/unit/canopyproof-security-policy.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-site.test.ts,untracked,I validation-coverage,include,"canonical trust, governance, proof, audit, or PostgreSQL authority; deterministic or security validation",PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-terra-intelligence.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-trust-registry.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-verification-decisions.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-verification-queue.test.ts,untracked,I validation-coverage,include,cross-authority or mounted-route validation runs only after final integration composition,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/tests/unit/canopyproof-visual-api-observability.test.ts,untracked,G evidence-orchestration,include,focused evidence-orchestration validation,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/unit/canopyproof-visual-evidence-intelligence.test.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration; deterministic or security validation",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/tests/unit/carbon-accounting-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/community-engagement-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/content-education-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dropin-cloudflare-deployment.test.ts,tracked_modified,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dropin-cognition.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dropin-dashboard.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dropin-growth.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dropin-master-prompt-vnext.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dropin-memory.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dropin-operations-os.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dropin-protocol-infra.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dropin-protocol.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dropin-realtime.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dropin-security.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/dual-deployment-workflow.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/e2e-demo-automation.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/e2e-production-runner.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/external-partner-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/governance-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/growth-referral-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/ops-infrastructure-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/phase16-scaffold.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/phase17-production-implementation.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/phase17-sprint1.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/pocc-ahin-consensus-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/product-vision-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/production-convergence.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/proof-of-planting-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/quickstart-seed-scripts.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/randomness-sybil.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/risk-red-team-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/tree-lotto-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/ux-experience-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-earth/tests/unit/wallet-payment-agent.test.ts,untracked,X unrelated-test,exclude,test covers a separate Dropin or legacy product subsystem,EXCLUDED,path_and_boundary_reviewed
dropin-main/.env.example,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/.gitignore,tracked_modified,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/docs/api.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/docs/architecture.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/docs/canopyproof-protocol.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/docs/carbon-methodology.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/docs/dropin-earth.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/docs/production-product.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/docs/red-team-evolution.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/docs/repository-governance.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/docs/security.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/docs/ui-ux-operating-interface.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/docs/v1-production-freeze.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/eslint.config.mjs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/next.config.mjs,tracked_modified,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/package-lock.json,tracked_modified,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/package.json,tracked_modified,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/public/images/dropin-logo.svg,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/README.md,tracked_modified,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/scripts/verify-earth-render.mjs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
